Photo Name,Name,Site,Habitat,Pole,Quad,Year,Pole ID,Quad ID,Genus,Surface.area.cm2,Wide.Diameter.cm,Perp.Diameter.cm,Coral Number,Coral ID,No.Branches,No.Bitten.Branches,No.Scars.Massive.Corals,Part.Dead.Colony,Out.of.frame,No.Macroborers,Notes
mcr_lter4_fringingreef_pole2-3_qu4_20130412,Mallory,LTER4,Fringing Reef,2,4,2013,LTER4-Fringing Reef-2013-P2,LTER4-Fringing Reef-2013-P2-Q4,Massive Porites,45.257,10.162,6.049,2,LTER4-Fringing Reef-2013-P2-Q4-coral2,0,0,1,Yes,No,1,covered by transect tape
mcr_lter4_fringingreef_pole2-3_qu4_20130412,Mallory,LTER4,Fringing Reef,2,4,2013,LTER4-Fringing Reef-2013-P2,LTER4-Fringing Reef-2013-P2-Q4,Massive Porites,17.623,4.572,4.301,3,LTER4-Fringing Reef-2013-P2-Q4-coral3,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole2-3_qu5_20130412,Mallory,LTER4,Fringing Reef,2,5,2013,LTER4-Fringing Reef-2013-P2,LTER4-Fringing Reef-2013-P2-Q5,Massive Porites,416.731,34.754,15.503,1,LTER4-Fringing Reef-2013-P2-Q5-coral1,0,0,1,Yes,Yes,7,
mcr_lter4_fringingreef_pole2-3_qu5_20130412,Mallory,LTER4,Fringing Reef,2,5,2013,LTER4-Fringing Reef-2013-P2,LTER4-Fringing Reef-2013-P2-Q5,Massive Porites,277.249,20.343,19.061,2,LTER4-Fringing Reef-2013-P2-Q5-coral2,0,0,3,Yes,No,24,covered by transect tape
mcr_lter4_fringingreef_pole2-3_qu7_20100413,Rebecca,LTER4,Fringing Reef,2,7,2010,LTER4-Fringing Reef-2010-P2,LTER4-Fringing Reef-2010-P2-Q7,Massive Porites,12.494,7.463,1.795,1,LTER4-Fringing Reef-2010-P2-Q7-coral1,0,0,0,Yes,Yes,1,
mcr_lter4_fringingreef_pole2-3_qu7_20100413,Rebecca,LTER4,Fringing Reef,2,7,2010,LTER4-Fringing Reef-2010-P2,LTER4-Fringing Reef-2010-P2-Q7,Massive Porites,1.585,2.216,0.762,2,LTER4-Fringing Reef-2010-P2-Q7-coral2,0,0,0,Yes,Yes,0,
mcr_lter4_fringingreef_pole2-3_qu8_20100413,Rebecca,LTER4,Fringing Reef,2,8,2010,LTER4-Fringing Reef-2010-P2,LTER4-Fringing Reef-2010-P2-Q8,Massive Porites,50.487,9.824,5.555,1,LTER4-Fringing Reef-2010-P2-Q8-coral1,0,0,2,Yes,No,0,
mcr_lter4_fringingreef_pole3-4_qu1_20100413,Rebecca,LTER4,Fringing Reef,3,1,2010,LTER4-Fringing Reef-2010-P3,LTER4-Fringing Reef-2010-P3-Q1,Massive Porites,74.001,11.719,7.915,1,LTER4-Fringing Reef-2010-P3-Q1-coral1,0,0,3,Yes,No,5,
mcr_lter4_fringingreef_pole3-4_qu3_20100413,Rebecca,LTER4,Fringing Reef,3,3,2010,LTER4-Fringing Reef-2010-P3,LTER4-Fringing Reef-2010-P3-Q3,Massive Porites,10.563,4.599,2.837,1,LTER4-Fringing Reef-2010-P3-Q3-coral1,0,0,1,No,No,0,covered by transect tape
mcr_lter4_fringingreef_pole3-4_qu3_20100413,Rebecca,LTER4,Fringing Reef,3,3,2010,LTER4-Fringing Reef-2010-P3,LTER4-Fringing Reef-2010-P3-Q3,Massive Porites,7.271,4.381,2.294,2,LTER4-Fringing Reef-2010-P3-Q3-coral2,0,0,0,No,No,0,covered by transect tape
mcr_lter4_fringingreef_pole3-4_qu3_20100413,Rebecca,LTER4,Fringing Reef,3,3,2010,LTER4-Fringing Reef-2010-P3,LTER4-Fringing Reef-2010-P3-Q3,Massive Porites,49.218,8.451,7.44,3,LTER4-Fringing Reef-2010-P3-Q3-coral3,0,0,1,Yes,No,0,covered by transect tape
mcr_lter4_fringingreef_pole3-4_qu3_20100413,Rebecca,LTER4,Fringing Reef,3,3,2010,LTER4-Fringing Reef-2010-P3,LTER4-Fringing Reef-2010-P3-Q3,Massive Porites,5.655,4.434,1.725,4,LTER4-Fringing Reef-2010-P3-Q3-coral4,0,0,2,Yes,No,0,
mcr_lter4_fringingreef_pole4-5_qu2_20130412,Mallory,LTER4,Fringing Reef,4,2,2013,LTER4-Fringing Reef-2013-P4,LTER4-Fringing Reef-2013-P4-Q2,Massive Porites,36.527,8.263,4.484,1,LTER4-Fringing Reef-2013-P4-Q2-coral1,0,0,0,No,No,1,
mcr_lter4_fringingreef_pole4-5_qu6_20100413,Rebecca,LTER4,Fringing Reef,4,6,2010,LTER4-Fringing Reef-2010-P4,LTER4-Fringing Reef-2010-P4-Q6,Massive Porites,88.216,14.938,8.533,1,LTER4-Fringing Reef-2010-P4-Q6-coral1,0,0,1,Yes,Yes,0,
mcr_lter4_fringingreef_pole4-5_qu6_20100413,Rebecca,LTER4,Fringing Reef,4,6,2010,LTER4-Fringing Reef-2010-P4,LTER4-Fringing Reef-2010-P4-Q6,Massive Porites,48.915,10.288,6.04,2,LTER4-Fringing Reef-2010-P4-Q6-coral2,0,0,2,Yes,No,0,
mcr_lter4_fringingreef_pole4-5_qu6_20100413,Rebecca,LTER4,Fringing Reef,4,6,2010,LTER4-Fringing Reef-2010-P4,LTER4-Fringing Reef-2010-P4-Q6,Massive Porites,9.815,4.133,3.311,3,LTER4-Fringing Reef-2010-P4-Q6-coral3,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole4-5_qu6_20130412,Mallory,LTER4,Fringing Reef,4,6,2013,LTER4-Fringing Reef-2013-P4,LTER4-Fringing Reef-2013-P4-Q6,Massive Porites,3.319,2.927,1.492,1,LTER4-Fringing Reef-2013-P4-Q6-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole4-5_qu7_20060418,Garrett,LTER4,Fringing Reef,4,7,2006,LTER4-Fringing Reef-2006-P4,LTER4-Fringing Reef-2006-P4-Q7,Massive Porites,20.615,5.516,5.036,1,LTER4-Fringing Reef-2006-P4-Q7-coral1,0,0,0,No,No,2,
mcr_lter4_fringingreef_pole4-5_qu7_20100413,Rebecca,LTER4,Fringing Reef,4,8,2010,LTER4-Fringing Reef-2010-P4,LTER4-Fringing Reef-2010-P4-Q8,Massive Porites,12.485,7.809,1.692,1,LTER4-Fringing Reef-2010-P4-Q8-coral1,0,0,2,Yes,Yes,0,
mcr_lter4_fringingreef_pole4-5_qu7_20100413,Rebecca,LTER4,Fringing Reef,4,7,2010,LTER4-Fringing Reef-2010-P4,LTER4-Fringing Reef-2010-P4-Q7,Massive Porites,90.857,14.843,3.164,2,LTER4-Fringing Reef-2010-P4-Q7-coral2,0,0,1,Yes,No,0,
mcr_lter4_fringingreef_pole4-5_qu7_20130412,Mallory,LTER4,Fringing Reef,4,7,2013,LTER4-Fringing Reef-2013-P4,LTER4-Fringing Reef-2013-P4-Q7,Massive Porites,5.261,2.891,2.229,1,LTER4-Fringing Reef-2013-P4-Q7-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole4-5_qu7_20130412,Mallory,LTER4,Fringing Reef,4,7,2013,LTER4-Fringing Reef-2013-P4,LTER4-Fringing Reef-2013-P4-Q7,Massive Porites,4.601,2.752,1.472,2,LTER4-Fringing Reef-2013-P4-Q7-coral2,0,0,0,No,Yes,0,
mcr_lter4_fringingreef_pole4-5_qu8_20060418,Garrett,LTER4,Fringing Reef,4,8,2006,LTER4-Fringing Reef-2006-P4,LTER4-Fringing Reef-2006-P4-Q8,Massive Porites,40.083,8.947,5.266,1,LTER4-Fringing Reef-2006-P4-Q8-coral1,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole5-6_qu3_20060418,Garrett,LTER4,Fringing Reef,5,3,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q3,Massive Porites,145.089,16.813,7.837,1,LTER4-Fringing Reef-2006-P5-Q3-coral1,0,0,0,No,Yes,2,
mcr_lter4_fringingreef_pole5-6_qu3_20060418,Garrett,LTER4,Fringing Reef,5,3,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q3,Massive Porites,2.926,1.926,2.297,2,LTER4-Fringing Reef-2006-P5-Q3-coral2,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu3_20060418,Garrett,LTER4,Fringing Reef,5,3,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q3,Massive Porites,4.573,2.82,1.439,3,LTER4-Fringing Reef-2006-P5-Q3-coral3,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu3_20130412,Mallory,LTER4,Fringing Reef,5,3,2013,LTER4-Fringing Reef-2013-P5,LTER4-Fringing Reef-2013-P5-Q3,Massive Porites,10.913,5.145,2.287,1,LTER4-Fringing Reef-2013-P5-Q3-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu4_20060418,Garrett,LTER4,Fringing Reef,5,4,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q4,Massive Porites,17.596,5.622,5.153,1,LTER4-Fringing Reef-2006-P5-Q4-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu4_20060418,Garrett,LTER4,Fringing Reef,5,4,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q4,Massive Porites,13.498,4.592,4.476,2,LTER4-Fringing Reef-2006-P5-Q4-coral2,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu4_20130412,Mallory,LTER4,Fringing Reef,5,4,2013,LTER4-Fringing Reef-2013-P5,LTER4-Fringing Reef-2013-P5-Q4,Massive Porites,13.256,5.791,2.725,1,LTER4-Fringing Reef-2013-P5-Q4-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu5_20100413,Rebecca,LTER4,Fringing Reef,5,5,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q5,Massive Porites,13.55,7.263,2.278,1,LTER4-Fringing Reef-2010-P5-Q5-coral1,0,0,5,Yes,Yes,3,
mcr_lter4_fringingreef_pole5-6_qu5_20100413,Rebecca,LTER4,Fringing Reef,5,5,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q5,Massive Porites,38.826,7.908,6.312,2,LTER4-Fringing Reef-2010-P5-Q5-coral2,0,0,1,Yes,No,7,
mcr_lter4_fringingreef_pole5-6_qu6_20060418,Garrett,LTER4,Fringing Reef,5,6,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q6,Massive Porites,9.656,4.676,2.297,1,LTER4-Fringing Reef-2006-P5-Q6-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu6_20060418,Garrett,LTER4,Fringing Reef,5,6,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q6,Massive Porites,36.805,7.479,7.306,2,LTER4-Fringing Reef-2006-P5-Q6-coral2,0,0,0,No,Yes,0,
mcr_lter4_fringingreef_pole5-6_qu6_20060418,Garrett,LTER4,Fringing Reef,5,6,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q6,Massive Porites,23.876,6.766,4.389,3,LTER4-Fringing Reef-2006-P5-Q6-coral3,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu6_20100413,Rebecca,LTER4,Fringing Reef,5,6,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q6,Massive Porites,170.072,17.718,13.333,1,LTER4-Fringing Reef-2010-P5-Q6-coral1,0,0,8,Yes,No,13,
mcr_lter4_fringingreef_pole5-6_qu6_20100413,Rebecca,LTER4,Fringing Reef,5,6,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q6,Massive Porites,7.614,5.166,1.099,2,LTER4-Fringing Reef-2010-P5-Q6-coral2,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole5-6_qu6_20100413,Rebecca,LTER4,Fringing Reef,5,6,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q6,Massive Porites,15.579,6.968,2.537,3,LTER4-Fringing Reef-2010-P5-Q6-coral3,0,0,6,Yes,No,5,
mcr_lter4_fringingreef_pole5-6_qu6_20100413,Rebecca,LTER4,Fringing Reef,5,6,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q6,Massive Porites,2.599,4.394,0.327,4,LTER4-Fringing Reef-2010-P5-Q6-coral4,0,0,1,Yes,No,0,
mcr_lter4_fringingreef_pole5-6_qu6_20100413,Rebecca,LTER4,Fringing Reef,5,6,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q6,Massive Porites,50.919,10.486,5.518,5,LTER4-Fringing Reef-2010-P5-Q6-coral5,0,0,0,Yes,Yes,0,
mcr_lter4_fringingreef_pole5-6_qu7_20060418,Garrett,LTER4,Fringing Reef,5,7,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q7,Massive Porites,18.429,6.005,4.282,1,LTER4-Fringing Reef-2006-P5-Q7-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu7_20060418,Garrett,LTER4,Fringing Reef,5,7,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q7,Massive Porites,10.034,6.218,1.056,2,LTER4-Fringing Reef-2006-P5-Q7-coral2,0,0,0,No,Yes,0,
mcr_lter4_fringingreef_pole5-6_qu7_20060418,Garrett,LTER4,Fringing Reef,5,7,2006,LTER4-Fringing Reef-2006-P5,LTER4-Fringing Reef-2006-P5-Q7,Massive Porites,1.795,2.061,0.737,3,LTER4-Fringing Reef-2006-P5-Q7-coral3,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole5-6_qu7_20100413,Rebecca,LTER4,Fringing Reef,5,7,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q7,Massive Porites,43.125,8.928,5.545,1,LTER4-Fringing Reef-2010-P5-Q7-coral1,0,0,1,Yes,No,1,
mcr_lter4_fringingreef_pole5-6_qu7_20100413,Rebecca,LTER4,Fringing Reef,5,7,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q7,Massive Porites,61.6,11.546,5.923,2,LTER4-Fringing Reef-2010-P5-Q7-coral2,0,0,2,Yes,No,3,
mcr_lter4_fringingreef_pole5-6_qu7_20100413,Rebecca,LTER4,Fringing Reef,5,7,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q7,Massive Porites,19.131,7.955,2.638,3,LTER4-Fringing Reef-2010-P5-Q7-coral3,0,0,1,Yes,No,0,
mcr_lter4_fringingreef_pole5-6_qu7_20100413,Rebecca,LTER4,Fringing Reef,5,7,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q7,Massive Porites,158.554,16.076,13.346,4,LTER4-Fringing Reef-2010-P5-Q7-coral4,0,0,10,Yes,No,27,
mcr_lter4_fringingreef_pole5-6_qu7_20100413,Rebecca,LTER4,Fringing Reef,5,7,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q7,Massive Porites,20.632,7.241,4.692,5,LTER4-Fringing Reef-2010-P5-Q7-coral5,0,0,4,Yes,Yes,5,
mcr_lter4_fringingreef_pole5-6_qu8_20100413,Rebecca,LTER4,Fringing Reef,5,8,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q8,Massive Porites,206.635,19.834,12.907,1,LTER4-Fringing Reef-2010-P5-Q8-coral1,0,0,8,Yes,Yes,12,
mcr_lter4_fringingreef_pole5-6_qu8_20100413,Rebecca,LTER4,Fringing Reef,5,8,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q8,Massive Porites,21.679,9.453,3.122,2,LTER4-Fringing Reef-2010-P5-Q8-coral2,0,0,2,Yes,No,1,
mcr_lter4_fringingreef_pole5-6_qu8_20100413,Rebecca,LTER4,Fringing Reef,5,8,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q8,Massive Porites,20.532,8.833,2.279,3,LTER4-Fringing Reef-2010-P5-Q8-coral3,0,0,0,Yes,No,1,
mcr_lter4_fringingreef_pole5-6_qu8_20100413,Rebecca,LTER4,Fringing Reef,5,8,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q8,Massive Porites,9.109,5.043,1.705,4,LTER4-Fringing Reef-2010-P5-Q8-coral3,0,0,0,Yes,Yes,0,
mcr_lter4_fringingreef_pole5-6_qu8_20100413,Rebecca,LTER4,Fringing Reef,5,8,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q8,Massive Porites,5.29,3.142,2.392,5,LTER4-Fringing Reef-2010-P5-Q8-coral4,0,0,0,Yes,Yes,0,
mcr_lter5_fringingreef_pole2-3_qu1_20100414,Rebecca,LTER5,Fringing Reef,2,1,2010,LTER5-Fringing Reef-2010-P2,LTER5-Fringing Reef-2010-P2-Q1,Massive Porites,124.602,15.411,11.432,1,LTER5-Fringing Reef-2010-P2-Q1-coral1,0,0,18,Yes,Yes,0,
mcr_lter5_fringingreef_pole4-5_qu4_20060421,Garrett,LTER5,Fringing Reef,4,4,2006,LTER5-Fringing Reef-2006-P4,LTER5-Fringing Reef-2006-P4-Q4,Massive Porites,143.965,18.848,3.81,1,LTER5-Fringing Reef-2006-P4-Q4-coral1,0,0,0,Yes,No,1,covered in sediment
mcr_lter5_fringingreef_pole4-5_qu4_20060421,Garrett,LTER5,Fringing Reef,4,4,2006,LTER5-Fringing Reef-2006-P4,LTER5-Fringing Reef-2006-P4-Q4,Massive Porites,34.819,8.068,4.935,2,LTER5-Fringing Reef-2006-P4-Q4-coral2,0,0,0,Yes,No,0,
mcr_lter5_fringingreef_pole4-5_qu4_20060421,Garrett,LTER5,Fringing Reef,4,4,2006,LTER5-Fringing Reef-2006-P4,LTER5-Fringing Reef-2006-P4-Q4,Massive Porites,112.557,12.555,10.355,3,LTER5-Fringing Reef-2006-P4-Q4-coral3,0,0,0,Yes,Yes,3,one larger hole - not Lithophaga
mcr_lter5_fringingreef_pole4-5_qu7_20130411,Mallory,LTER5,Fringing Reef,4,7,2013,LTER5-Fringing Reef-2013-P4,LTER5-Fringing Reef-2013-P4-Q7,Massive Porites,8.236,5.023,1.767,1,LTER5-Fringing Reef-2013-P4-Q7-coral1,0,0,0,No,Yes,0,
mcr_lter5_fringingreef_pole5-6_qu1_20130411,Mallory,LTER5,Fringing Reef,5,1,2013,LTER5-Fringing Reef-2013-P5,LTER5-Fringing Reef-2013-P5-Q1,Massive Porites,18.162,8.481,3.872,1,LTER5-Fringing Reef-2013-P5-Q1-coral1,0,0,13,No,No,0,"scale set with ruler, not transect tape"
mcr_lter6_fringingreef_pole3-4_qu1_20060421,Garrett,LTER6,Fringing Reef,3,1,2006,LTER6-Fringing Reef-2006-P3,LTER6-Fringing Reef-2006-P3-Q1,Massive Porites,333.021,22.805,17.743,1,LTER6-Fringing Reef-2006-P3-Q1-coral1,0,0,0,No,No,0,Too washed out to see scars
mcr_lter6_fringingreef_pole3-4_qu1_20100414,Rebecca,LTER6,Fringing Reef,3,1,2010,LTER6-Fringing Reef-2010-P3,LTER6-Fringing Reef-2010-P3-Q1,Pocillopora,147.856,19.943,9.306,1,LTER6-Fringing Reef-2010-P3-Q1-coral1,21,0,0,No,Yes,0,
